Val,EpisodeID,SceneID,VehicleArrayID,VehicleName,x,y,z,rays,LOS
V,817,0,2,flow703.1,764.33957876895,451.6446286557,4.3,25,LOS=0
I,817,0,3,flow703.4,704.63028576545,447.86530482335,3.2,25,LOS=0
I,817,0,4,flow703.5,690.1092475186999,451.9825576298,4.3,25,LOS=0
V,817,0,5,flow704.0,756.45866175025,611.5049263566,1.59,25,LOS=0
I,817,0,6,flow704.2,717.80772539205,440.72888901945,4.3,25,LOS=0
I,817,0,7,flow706.0,795.36316279475,670.43293072745,3.2,25,LOS=0
V,817,0,8,flow706.3,754.3737479914,641.2962514937001,4.3,25,LOS=0
I,817,0,9,flow707.3,801.6792043845,394.85212877189997,1.59,25,LOS=0
V,818,0,0,flow698.0,762.36081466615,432.67759091015,1.59,25,LOS=0
V,818,0,1,flow698.1,761.84623537125,440.03072370070004,3.2,25,LOS=0
V,818,0,2,flow698.2,759.96148690345,466.96302722875,3.2,25,LOS=0
V,818,0,3,flow701.2,760.15141027555,676.7819240827,4.3,25,LOS=0
I,818,0,4,flow702.2,728.28250979175,431.30587755595,4.3,25,LOS=0
I,818,0,5,flow702.3,713.2166993778001,439.4649654048,4.3,25,LOS=0
V,818,0,6,flow704.0,754.9403137508,633.20059541315,1.59,25,LOS=0
V,818,0,7,flow704.1,759.8477583268,515.8309503905,4.3,25,LOS=1
V,818,0,8,flow707.0,761.6631522491,537.1379804992,4.3,25,LOS=1
I,818,0,9,flow707.4,831.7832499355,371.47390313489996,3.2,25,LOS=0
I,819,0,0,flow696.5,798.197348212,670.4438201645501,4.3,25,LOS=0
V,819,0,1,flow697.2,753.3689584260001,513.83261197895,1.59,25,LOS=1
I,819,0,2,flow697.3,738.2951966612,667.7648156719,4.3,25,LOS=0
V,819,0,3,flow698.1,761.86350977445,439.7838793715,3.2,25,LOS=0
V,819,0,4,flow701.2,748.61902556855,671.20195508345,4.3,25,LOS=0
V,819,0,5,flow703.2,762.24447236235,481.58286318975,1.59,25,LOS=0
I,819,0,6,flow703.4,723.56419058725,437.61139955584997,3.2,25,LOS=0
I,819,0,7,flow703.5,711.4892072164,444.15076566954997,4.3,25,LOS=0
V,819,0,8,flow706.2,754.56532376425,664.68033223055,4.3,25,LOS=0
I,819,0,9,flow707.2,765.6351602812499,480.3819721356,3.2,25,LOS=0
I,820,0,0,flow697.3,745.4677977603,626.80534781335,4.3,25,LOS=0
V,820,0,1,flow698.2,760.86888963945,453.9966042148,3.2,25,LOS=0
V,820,0,2,flow698.3,753.66003713515,557.0082299343001,4.3,25,LOS=1
I,820,0,3,flow701.4,795.5863400157,680.3339419005,4.3,25,LOS=0
V,820,0,4,flow703.1,756.60027675685,562.2361661740999,4.3,25,LOS=0
V,820,0,5,flow704.0,753.5622086400999,652.8923343409,1.59,25,LOS=0
I,820,0,6,flow705.4,743.360767274,434.39316162395,4.3,25,LOS=0
I,820,0,7,flow705.5,838.08873293705,366.5771857116,4.3,25,LOS=0
V,820,0,8,flow707.2,763.15143907245,515.87185547915,3.2,25,LOS=1
V,820,0,9,flow707.3,762.8579496654,472.81651732625,1.59,25,LOS=0
V,821,0,0,flow698.2,760.86888963945,453.9966042148,3.2,25,LOS=0
V,821,0,1,flow698.3,756.0434631037499,522.9500239070001,4.3,25,LOS=1
V,821,0,2,flow700.0,756.5543049523,468.28774498015,4.3,25,LOS=0
I,821,0,3,flow700.1,765.4921313764501,676.9182762547,4.3,25,LOS=0
V,821,0,4,flow700.3,747.82924766675,671.5037934922,3.2,25,LOS=0
V,821,0,5,flow701.2,750.7465462349501,598.64085231985,4.3,25,LOS=0
I,821,0,6,flow702.4,743.78075452955,422.91259920945004,4.3,25,LOS=0
V,821,0,7,flow704.0,753.5490618062,668.2253770682,1.59,25,LOS=0
I,821,0,8,flow704.2,753.43846774625,422.06113968615,4.3,25,LOS=0
I,821,0,9,flow706.5,802.4889705516,394.223279864,1.59,25,LOS=0
I,822,0,0,flow697.1,744.0942369826,433.99580129075,1.59,25,LOS=0
I,822,0,1,flow700.2,800.07172000485,677.05113709475,3.2,25,LOS=0
I,822,0,2,flow700.3,744.82414135415,636.0085052001,3.2,25,LOS=0
V,822,0,3,flow701.0,761.38134386845,446.67383776825,1.59,25,LOS=0
I,822,0,4,flow701.4,767.19257509055,676.9248096575,4.3,25,LOS=0
V,822,0,5,flow703.0,749.7233650327,660.50449059985,4.3,25,LOS=0
V,822,0,6,flow704.1,754.0010536634,646.62167939445,4.3,25,LOS=0
I,822,0,7,flow704.2,765.3171280812,437.67583905735,4.3,25,LOS=0
V,822,0,8,flow707.0,750.6879308569,646.72122986535,4.3,25,LOS=0
V,822,0,9,flow707.2,758.52295639965,582.0082276006999,3.2,25,LOS=0
I,823,0,0,flow697.2,736.87535799645,437.90665967514997,1.59,25,LOS=0
V,823,0,1,flow697.3,754.4820264954,497.91769133829996,4.3,25,LOS=0
I,823,0,2,flow698.0,766.06267495405,415.39153185040004,1.59,25,LOS=0
V,823,0,3,flow698.2,761.03025767165,451.69071942569997,3.2,25,LOS=0
V,823,0,4,flow700.3,747.87614643335,592.3701869617,3.2,25,LOS=0
V,823,0,5,flow703.1,751.58121626145,633.9565378842,4.3,25,LOS=0
V,823,0,6,flow703.3,755.98019321415,571.0969125659,3.2,25,LOS=1
V,823,0,7,flow704.2,763.6563069236499,461.40831067650004,4.3,25,LOS=0
I,823,0,8,flow705.5,781.37398196475,410.6207758973,4.3,25,LOS=0
V,823,0,9,flow707.2,757.19172949485,601.0301240135,3.2,25,LOS=0
V,824,0,0,flow697.4,754.5095626391,497.52397279225,4.3,25,LOS=0
V,824,0,1,flow698.2,761.18874024355,449.4260667128,3.2,25,LOS=0
V,824,0,2,flow700.0,758.80004200485,435.37006930425,4.3,25,LOS=0
V,824,0,3,flow703.1,751.51070710825,634.96408554825,4.3,25,LOS=0
V,824,0,4,flow703.2,754.02781161605,598.99566653835,1.59,25,LOS=0
V,824,0,5,flow703.3,754.8681778180501,586.9871688454,3.2,25,LOS=0
I,824,0,6,flow703.4,749.2617806213,423.75140293235,3.2,25,LOS=0
V,824,0,7,flow707.1,752.4293859163499,621.8365319635,4.3,25,LOS=0
V,824,0,8,flow707.2,756.5990519279501,609.49889161695,3.2,25,LOS=0
V,824,0,9,flow707.3,755.76781134105,574.13176478515,1.59,25,LOS=1
V,825,0,0,flow700.3,753.95005273755,505.523982788,3.2,25,LOS=0
I,825,0,1,flow700.5,781.9786601695,676.9816203877999,4.3,25,LOS=0
V,825,0,2,flow701.3,757.6633848496499,499.80198856034997,4.3,25,LOS=0
V,825,0,3,flow703.0,749.7233650327,660.50449059985,4.3,25,LOS=0
I,825,0,4,flow703.5,747.0394736947501,424.8992965268,4.3,25,LOS=0
I,825,0,5,flow704.1,808.55056215435,670.4835990270001,4.3,25,LOS=0
V,825,0,6,flow704.3,758.40399645,583.7080458893499,4.3,25,LOS=0
V,825,0,7,flow707.0,750.61703607885,647.73428795405,4.3,25,LOS=0
V,825,0,8,flow707.2,753.17588129215,611.16941091965,3.2,25,LOS=0
V,825,0,9,flow707.5,757.4420042817001,550.20821572055,4.3,25,LOS=0
V,826,0,0,flow698.2,761.3774668613501,446.72923865345,3.2,25,LOS=0
V,826,0,1,flow700.2,752.5557698335,675.6862781512,3.2,25,LOS=0
I,826,0,2,flow700.5,768.7909286349,676.930950812,4.3,25,LOS=0
V,826,0,3,flow701.1,760.8119424859,454.81035631555,1.59,25,LOS=0
V,826,0,4,flow701.4,753.8277664350001,554.61144516855,4.3,25,LOS=1
V,826,0,5,flow703.3,754.17050911175,596.9565762655,3.2,25,LOS=0
I,826,0,6,flow703.5,764.6148736366999,426.85197950595,4.3,25,LOS=0
V,826,0,7,flow704.2,759.3040249273,570.84754224165,4.3,25,LOS=0
V,826,0,8,flow704.3,755.7840421076,621.14456398335,4.3,25,LOS=0
V,826,0,9,flow707.3,754.71456165835,589.18228246975,1.59,25,LOS=0
I,827,0,0,flow697.3,731.4696342058,440.8352335231,4.3,25,LOS=0
I,827,0,1,flow698.1,767.6369835329,414.1323488804,3.2,25,LOS=0
I,827,0,2,flow700.0,688.7146939493,458.83671074275003,4.3,25,LOS=0
V,827,0,3,flow700.3,757.69733708875,451.94439074865,3.2,25,LOS=0
V,827,0,4,flow700.4,746.2490407375,615.6349438411,4.3,25,LOS=0
V,827,0,5,flow701.3,758.47550371855,488.1971339852,4.3,25,LOS=0
V,827,0,6,flow701.4,756.4060038468499,517.7694613536,4.3,25,LOS=1
V,827,0,7,flow707.1,752.37820908815,622.56782841675,4.3,25,LOS=0
V,827,0,8,flow707.2,753.15253875945,611.5029663973,3.2,25,LOS=0
V,827,0,9,flow707.4,755.16626029855,582.7276891440999,3.2,25,LOS=0
I,828,0,0,flow697.4,739.9391492956,436.246837712,4.3,25,LOS=0
I,828,0,1,flow698.1,792.6182600668001,393.5335322285,3.2,25,LOS=0
I,828,0,2,flow700.5,743.9022754586,649.1895701974,4.3,25,LOS=0
V,828,0,3,flow701.1,762.2140751403,434.77444018115,1.59,25,LOS=0
V,828,0,4,flow703.1,751.22183281415,639.09198394085,4.3,25,LOS=0
V,828,0,5,flow703.2,753.56678820685,605.58350709275,1.59,25,LOS=0
V,828,0,6,flow704.2,755.07218618195,631.31627072295,4.3,25,LOS=0
V,828,0,7,flow707.0,750.19393547595,653.78022673845,4.3,25,LOS=0
V,828,0,8,flow707.3,754.57009088475,591.24671217605,1.59,25,LOS=0
V,828,0,9,flow707.4,755.08320519975,583.9145133641,3.2,25,LOS=0
I,829,0,0,flow698.1,824.3644204112,368.88007167,3.2,25,LOS=0
V,829,0,1,flow700.1,758.5467890653,439.79871775050003,4.3,25,LOS=0
V,829,0,2,flow700.2,749.1468148978499,574.20185716215,3.2,25,LOS=1
V,829,0,3,flow700.4,751.9891487193,533.5614700668,4.3,25,LOS=1
I,829,0,4,flow701.1,771.02474464595,410.30264304285,1.59,25,LOS=0
V,829,0,5,flow701.2,761.052473557,451.3732632893,4.3,25,LOS=0
V,829,0,6,flow703.1,750.3568342154499,651.4524687536,4.3,25,LOS=0
V,829,0,7,flow704.2,753.7655009064,649.98749188565,4.3,25,LOS=0
V,829,0,8,flow706.5,752.73277459065,665.43061798535,1.59,25,LOS=0
V,829,0,9,flow707.3,754.4465854853499,593.0115550504499,1.59,25,LOS=0
I,830,0,0,flow698.2,823.7970771584,369.3206595822,3.2,25,LOS=0
I,830,0,1,flow698.3,771.063662958,410.56641167565,4.3,25,LOS=0
V,830,0,2,flow700.5,749.8228126075,564.5362758749,4.3,25,LOS=0
I,830,0,3,flow703.0,695.1537034159,677.2617881207,4.3,25,LOS=0
V,830,0,4,flow703.1,748.77758676565,666.0766050909999,4.3,25,LOS=0
V,830,0,5,flow703.2,752.4431050563,621.64049092785,1.59,25,LOS=0
V,830,0,6,flow704.2,753.62821296335,663.8133875502,4.3,25,LOS=0
I,830,0,7,flow707.0,721.35599828175,677.0538849628,4.3,25,LOS=0
V,830,0,8,flow707.2,751.65539036655,632.8966195207,3.2,25,LOS=0
V,830,0,9,flow707.5,755.51663045805,577.72103937355,4.3,25,LOS=0
I,831,0,0,flow698.3,802.4195335849499,385.92205079325,4.3,25,LOS=0
I,831,0,1,flow700.3,669.6798337754001,461.45996596035,3.2,25,LOS=0
V,831,0,2,flow700.5,752.56089638425,525.38648152345,4.3,25,LOS=1
V,831,0,3,flow701.4,760.680325867,456.69110528035003,4.3,25,LOS=0
I,831,0,4,flow703.1,726.65291577555,677.0118563588001,4.3,25,LOS=0
V,831,0,5,flow703.3,752.3013846198501,623.66561941335,3.2,25,LOS=0
V,831,0,6,flow703.5,756.8599059742501,558.52616825775,4.3,25,LOS=1
I,831,0,7,flow704.2,775.2612857782001,670.3556957929,4.3,25,LOS=0
V,831,0,8,flow707.1,749.40276144575,662.94699192145,4.3,25,LOS=0
V,831,0,9,flow707.4,753.86404847175,601.3357765242499,3.2,25,LOS=0
V,832,0,0,flow700.5,755.0789931229,489.38211587405,4.3,25,LOS=0
V,832,0,1,flow701.4,761.7599913020499,441.26311703485,4.3,25,LOS=0
I,832,0,2,flow703.1,682.5938504331,677.3614447771,4.3,25,LOS=0
V,832,0,3,flow703.2,750.4527309807,650.08214224405,1.59,25,LOS=0
V,832,0,4,flow703.3,751.29786128225,638.0055674697,3.2,25,LOS=0
V,832,0,5,flow703.4,755.06637926525,584.15494925385,3.2,25,LOS=0
V,832,0,6,flow703.5,756.10510962745,569.31190686575,4.3,25,LOS=1
I,832,0,7,flow707.1,732.78459203645,676.963204328,4.3,25,LOS=0
V,832,0,8,flow707.2,749.62793639415,661.86812776565,3.2,25,LOS=0
V,832,0,9,flow707.4,752.94644356115,614.4479845423,3.2,25,LOS=0
I,833,0,0,flow701.2,829.7060618683499,364.7318551439,4.3,25,LOS=0
I,833,0,1,flow701.4,763.8499713610499,423.0809611206,4.3,25,LOS=0
V,833,0,2,flow703.2,749.35716191265,665.1576342108,1.59,25,LOS=0
V,833,0,3,flow703.3,750.26963714385,652.6984801118,3.2,25,LOS=0
V,833,0,4,flow703.4,754.1434391281,597.3433955304,3.2,25,LOS=0
V,833,0,5,flow703.5,755.2182871037501,581.98424685785,4.3,25,LOS=0
I,833,0,6,flow707.1,692.23786388795,677.2849239662,4.3,25,LOS=0
I,833,0,7,flow707.2,736.3348692955999,676.8310046213,3.2,25,LOS=0
V,833,0,8,flow707.3,751.11007945605,640.68889483445,1.59,25,LOS=0
V,833,0,9,flow707.5,753.05756920715,612.86004340325,4.3,25,LOS=0
I,834,0,0,flow700.2,757.9987256444499,430.5826757889,3.2,25,LOS=0
I,834,0,1,flow700.4,715.3337537192,449.5769153843,4.3,25,LOS=0
I,834,0,2,flow701.3,820.2850426796499,372.04803834430004,4.3,25,LOS=0
I,834,0,3,flow703.2,725.0775257968501,677.0243563537,1.59,25,LOS=0
V,834,0,4,flow703.3,748.8505547213,667.2294957691499,3.2,25,LOS=0
V,834,0,5,flow703.5,754.267924376,595.5645510115,4.3,25,LOS=0
I,834,0,6,flow707.2,696.6333939523499,677.2500474568501,3.2,25,LOS=0
V,834,0,7,flow707.3,750.10538839325,655.04552921735,1.59,25,LOS=0
V,834,0,8,flow707.4,750.9699525132501,642.6912529324,3.2,25,LOS=0
V,834,0,9,flow707.5,752.0761947584499,626.88349267475,4.3,25,LOS=0
I,835,0,0,flow700.2,730.74464132345,441.2280014997,3.2,25,LOS=0
I,835,0,1,flow700.5,757.74280452375,433.6815204906,4.3,25,LOS=0
I,835,0,2,flow701.4,821.1204553472501,371.399272855,4.3,25,LOS=0
I,835,0,3,flow703.2,682.51018010885,677.36210866265,1.59,25,LOS=0
I,835,0,4,flow703.3,726.25303356225,677.01502924025,3.2,25,LOS=0
V,835,0,5,flow703.4,752.17210526535,625.512969803,3.2,25,LOS=0
V,835,0,6,flow707.3,747.71748584855,671.8681721048,1.59,25,LOS=0
V,835,0,7,flow707.4,749.96370524725,657.0701248374,3.2,25,LOS=0
I,835,0,8,flow721.0,670.96303801225,670.85333319705,3.2,25,LOS=0
I,835,0,9,flow724.0,810.8043458024,677.0923737241001,4.3,25,LOS=0
I,836,0,0,flow700.2,696.9838772728001,457.6102162367,3.2,25,LOS=0
I,836,0,1,flow703.3,686.79315230915,677.32812524825,3.2,25,LOS=0
V,836,0,2,flow703.5,752.45740710225,621.436120398,4.3,25,LOS=0
I,836,0,3,flow707.3,717.40212567845,677.0852571232999,1.59,25,LOS=0
V,836,0,4,flow707.5,750.49604338055,649.4632253335001,4.3,25,LOS=0
I,836,0,5,flow721.0,694.8734600238499,670.6636149961,3.2,25,LOS=0
I,836,0,6,flow723.0,789.5447726122,680.31072913965,1.59,25,LOS=0
I,836,0,7,flow724.0,788.7300150306,677.0075602765,4.3,25,LOS=0
I,836,0,8,flow730.0,815.0088967538,384.5005447845,3.2,25,LOS=0
I,836,0,9,flow730.1,834.92705036355,369.0324878892,4.3,25,LOS=0
V,837,0,0,flow703.4,751.17953520535,639.6963998924,3.2,25,LOS=0
I,837,0,1,flow707.3,684.09451797445,677.3495376704,1.59,25,LOS=0
V,837,0,2,flow707.4,749.6011971335499,662.25022113,3.2,25,LOS=0
V,837,0,3,flow707.5,750.37269197705,651.22586766765,4.3,25,LOS=0
I,837,0,4,flow720.0,666.90660437085,670.8855191322,3.2,25,LOS=0
I,837,0,5,flow721.1,689.3984815808,670.7070564318,4.3,25,LOS=0
I,837,0,6,flow723.0,751.43843001965,680.1876529437,1.59,25,LOS=0
I,837,0,7,flow726.0,733.35098771565,428.56097665084997,4.3,25,LOS=0
I,837,0,8,flow728.1,678.7556250463,450.2178969122,1.59,25,LOS=0
I,837,0,9,flow730.1,819.30166455425,381.16686346660003,4.3,25,LOS=0
V,838,0,0,flow703.5,751.9156900185501,629.1770413609499,4.3,25,LOS=0
V,838,0,1,flow707.4,749.6011971335499,662.25022113,3.2,25,LOS=0
V,838,0,2,flow707.5,750.37269197705,651.22586766765,4.3,25,LOS=0
I,838,0,3,flow723.1,763.23135302595,680.2096283697999,4.3,25,LOS=0
I,838,0,4,flow723.2,801.9159058246,680.3582612016,4.3,25,LOS=0
V,838,0,5,flow724.0,751.2240292951501,673.8048155878,4.3,25,LOS=0
I,838,0,6,flow726.0,768.7810078649,407.82989636195,4.3,25,LOS=0
I,838,0,7,flow728.1,708.675674686,441.92421707234996,1.59,25,LOS=0
I,838,0,8,flow730.1,790.69141030365,403.3850393683,4.3,25,LOS=0
I,838,0,9,flow731.0,806.4749871676,391.12781564529996,1.59,25,LOS=0
V,839,0,0,flow703.4,751.14419510905,640.2013957664,3.2,25,LOS=0
V,839,0,1,flow707.4,749.6011971335499,662.25022113,3.2,25,LOS=0
V,839,0,2,flow707.5,750.37269197705,651.22586766765,4.3,25,LOS=0
I,839,0,3,flow720.1,704.17259120245,673.8900687036,1.59,25,LOS=0
I,839,0,4,flow723.1,726.3970356545,680.3141246861001,4.3,25,LOS=0
I,839,0,5,flow723.3,812.06247302425,680.3972460911,3.2,25,LOS=0
V,839,0,6,flow724.0,747.69169907785,642.29339921125,4.3,25,LOS=0
I,839,0,7,flow726.0,801.48294798675,382.46678966355,4.3,25,LOS=0
I,839,0,8,flow729.0,814.1705165363501,385.1516148163,4.3,25,LOS=0
I,839,0,9,flow730.1,768.72200147045,436.3618019823,4.3,25,LOS=0
V,840,0,0,flow703.4,751.14419510905,640.2013957664,3.2,25,LOS=0
V,840,0,1,flow707.4,749.6011971335499,662.25022113,3.2,25,LOS=0
V,840,0,2,flow707.5,750.37269197705,651.22586766765,4.3,25,LOS=0
V,840,0,3,flow721.0,751.62903863785,538.71041245835,3.2,25,LOS=1
I,840,0,4,flow721.2,673.21634356995,670.83545425385,4.3,25,LOS=0
I,840,0,5,flow723.2,733.2649180680501,680.2596311981,4.3,25,LOS=0
I,840,0,6,flow724.1,780.2812651833001,676.9750986988,4.3,25,LOS=0
I,840,0,7,flow728.0,746.78104933505,425.03800423935,4.3,25,LOS=0
I,840,0,8,flow728.3,684.6301477155,452.73899469345,3.2,25,LOS=0
V,840,0,9,flow730.0,764.17771502695,501.2074020878,3.2,25,LOS=0
V,841,0,0,flow703.4,751.14419510905,640.2013957664,3.2,25,LOS=0
V,841,0,1,flow707.4,749.6011971335499,662.25022113,3.2,25,LOS=0
I,841,0,2,flow720.1,785.1375642467999,673.6937022267,1.59,25,LOS=0
V,841,0,3,flow721.1,749.5209523416,568.8523480977,4.3,25,LOS=0
I,841,0,4,flow723.3,752.81303944245,680.19018047125,3.2,25,LOS=0
I,841,0,5,flow723.4,794.3060500363,680.329022802,4.3,25,LOS=0
I,841,0,6,flow724.2,816.70708008715,680.4150914854999,4.3,25,LOS=0
I,841,0,7,flow725.0,815.3348632553,677.1097807662,4.3,25,LOS=0
I,841,0,8,flow728.3,701.2422244379,449.1727308993,3.2,25,LOS=0
V,841,0,9,flow730.0,761.7561804434499,535.8087009672499,3.2,25,LOS=1
V,842,0,0,flow703.5,751.9156900185501,629.1770413609499,4.3,25,LOS=0
I,842,0,1,flow720.2,783.64187297115,670.38789547765,3.2,25,LOS=0
I,842,0,2,flow720.3,693.71821074215,670.6727813677501,3.2,25,LOS=0
V,842,0,3,flow721.1,752.2252677137,530.1853826902,4.3,25,LOS=1
I,842,0,4,flow723.4,759.1833159637999,680.20146741485,4.3,25,LOS=0
I,842,0,5,flow727.0,685.1806007403,452.6629998978,1.59,25,LOS=0
I,842,0,6,flow728.4,724.86601051375,433.15612769045003,4.3,25,LOS=0
I,842,0,7,flow728.5,698.47381427735,449.77513814005,4.3,25,LOS=0
I,842,0,8,flow730.4,788.7535902726,404.889913318,1.59,25,LOS=0
I,842,0,9,flow731.1,824.3392945027499,377.25473645989996,4.3,25,LOS=0
V,843,0,0,flow707.4,749.6011971335499,662.25022113,3.2,25,LOS=0
I,843,0,1,flow721.2,744.386441445,642.2668460057,4.3,25,LOS=0
I,843,0,2,flow721.3,666.8662264007501,670.8858395128,4.3,25,LOS=0
I,843,0,3,flow725.1,815.1146924891,677.1089348314999,4.3,25,LOS=0
I,843,0,4,flow726.2,675.851863134,450.6187863308,4.3,25,LOS=0
I,843,0,5,flow728.3,725.22389386055,436.71256541164996,3.2,25,LOS=0
I,843,0,6,flow728.4,737.95502577505,426.06759926495,4.3,25,LOS=0
V,843,0,7,flow730.0,756.91258333985,605.0188424097,3.2,25,LOS=0
V,843,0,8,flow730.1,758.5215483494001,582.02834722495,4.3,25,LOS=0
I,843,0,9,flow730.4,768.737564385,436.0517311516,1.59,25,LOS=0
V,844,0,0,flow703.5,751.9156900185501,629.1770413609499,4.3,25,LOS=0
I,844,0,1,flow722.0,665.5398569822501,670.8963636441,4.3,25,LOS=0
V,844,0,2,flow724.0,758.1903103973,444.8957373024,4.3,25,LOS=0
I,844,0,3,flow725.1,800.5977742272,677.0531582873,4.3,25,LOS=0
I,844,0,4,flow725.2,815.76958308365,680.4114894577,4.3,25,LOS=0
I,844,0,5,flow728.3,734.5639996261,431.6543082476,3.2,25,LOS=0
I,844,0,6,flow728.5,721.89840878805,438.51352560575003,4.3,25,LOS=0
I,844,0,7,flow728.8,673.463420945,450.94853140955,3.2,25,LOS=0
V,844,0,8,flow730.0,754.50513853235,639.41881253105,3.2,25,LOS=0
V,844,0,9,flow730.3,765.38774067545,483.91734998575,1.59,25,LOS=0
I,845,0,0,flow720.3,817.6833104324501,670.51868864655,3.2,25,LOS=0
I,845,0,1,flow721.0,713.2629087774501,450.69880443645,3.2,25,LOS=0
I,845,0,2,flow724.2,772.07215091545,676.943557843,4.3,25,LOS=0
I,845,0,3,flow726.2,722.40869034905,434.48692175635,4.3,25,LOS=0
V,845,0,4,flow728.1,760.50910269345,506.38060328915003,1.59,25,LOS=0
V,845,0,5,flow728.2,762.4516921670499,478.62177486795,4.3,25,LOS=0
V,845,0,6,flow730.0,753.1559240092499,658.6977339578,3.2,25,LOS=0
V,845,0,7,flow730.1,754.43120856465,640.4751975713,4.3,25,LOS=0
V,845,0,8,flow730.3,763.2072032008,515.0750420509501,1.59,25,LOS=0
I,845,0,9,flow731.1,767.1462834498,458.7895386624,4.3,25,LOS=0
V,846,0,0,flow707.5,750.37269197705,651.22586766765,4.3,25,LOS=0
I,846,0,1,flow722.0,705.03459626065,670.5829910537,4.3,25,LOS=0
I,846,0,2,flow724.4,805.4411590567,680.3718058423999,1.59,25,LOS=0
I,846,0,3,flow725.1,775.64424210815,676.9572824434,4.3,25,LOS=0
V,846,0,4,flow728.1,758.39215260295,536.63097535035,1.59,25,LOS=1
V,846,0,5,flow728.2,760.65644302195,504.27516878865,4.3,25,LOS=0
I,846,0,6,flow728.5,727.5000230702001,435.47989769135,4.3,25,LOS=0
I,846,0,7,flow729.2,791.2965281518,402.9151164283,3.2,25,LOS=0
V,846,0,8,flow730.4,762.69025191265,522.4617571324,1.59,25,LOS=1
V,846,0,9,flow731.0,752.53518138185,620.32475697705,1.59,25,LOS=0
V,847,0,0,flow703.4,751.14419510905,640.2013957664,3.2,25,LOS=0
V,847,0,1,flow721.1,757.8937709883,449.1357306059,4.3,25,LOS=0
V,847,0,2,flow724.0,758.7869017453,436.365527677,4.3,25,LOS=0
V,847,0,3,flow725.0,749.05999391415,622.7410119941001,4.3,25,LOS=0
I,847,0,4,flow725.1,761.1192770053001,676.85443369035,4.3,25,LOS=0
I,847,0,5,flow727.1,685.3719600405,452.63658109314997,3.2,25,LOS=0
I,847,0,6,flow728.5,727.90478973335,435.2606909795,4.3,25,LOS=0
I,847,0,7,flow728.8,701.9172204039,448.94351765345004,3.2,25,LOS=0
I,847,0,8,flow729.2,758.44046697005,426.3060124841,3.2,25,LOS=0
V,847,0,9,flow730.4,760.5532841882,552.99688119485,1.59,25,LOS=1
I,848,0,0,flow722.0,744.7353365472,637.2782581404,4.3,25,LOS=0
I,848,0,1,flow723.5,791.21942181235,680.3171634354001,4.3,25,LOS=0
I,848,0,2,flow728.3,746.94179693825,424.95094925985,3.2,25,LOS=0
I,848,0,3,flow728.5,734.41222163775,431.73650561405,4.3,25,LOS=0
I,848,0,4,flow728.6,714.81444139785,442.34994134885,4.3,25,LOS=0
I,848,0,5,flow729.1,692.4897989409501,458.31645139880004,3.2,25,LOS=0
I,848,0,6,flow730.1,791.876109237,670.4195328564999,4.3,25,LOS=0
V,848,0,7,flow730.3,757.40757393505,597.9459235904001,1.59,25,LOS=0
I,848,0,8,flow730.5,770.351444566,424.3393008041,4.3,25,LOS=0
I,848,0,9,flow731.3,804.6401282909501,392.552731933,4.3,25,LOS=0
V,849,0,0,flow707.4,749.59980088165,662.2701730125,3.2,25,LOS=0
I,849,0,1,flow727.0,734.7264610625,431.56632511925,1.59,25,LOS=0
I,849,0,2,flow727.1,692.0621460207999,451.71294311985,3.2,25,LOS=0
I,849,0,3,flow727.2,681.4810567494001,453.17375390735,3.2,25,LOS=0
I,849,0,4,flow728.5,746.14048354125,425.38491107285,4.3,25,LOS=0
I,849,0,5,flow728.7,702.3260455855,449.11319640945,1.59,25,LOS=0
V,849,0,6,flow730.2,752.9242421229501,662.00823558975,3.2,25,LOS=0
I,849,0,7,flow730.6,811.2329341949501,387.4328850425,4.3,25,LOS=0
V,849,0,8,flow731.2,758.19677388225,539.42285930655,1.59,25,LOS=0
I,849,0,9,flow731.3,774.0433261380999,417.85997338055,4.3,25,LOS=0
I,850,0,0,flow720.7,698.02278324255,673.9388646011,1.59,25,LOS=0
I,850,0,1,flow721.1,734.8215305857,439.0193294075,4.3,25,LOS=0
I,850,0,2,flow723.5,763.2725298349001,680.2097865784,4.3,25,LOS=0
V,850,0,3,flow724.2,751.3680861268,542.4415755554501,4.3,25,LOS=0
